Velocity,Acceleration,Road Grade,Fuel Rate,Infeasible
0,2.24,0.015,3.95461913296055,1
0,2.24,0.018,4.00210325436854,1
0,2.24,0.021,4.04950770123757,1
0,2.24,0.024,4.09682490181229,1
0,2.24,0.027,4.14404729010298,1
0,2.24,0.03,4.1911673065323,1
0,2.16,-0.03,3.09236053249184,1
0,2.16,-0.027,3.13999249321063,1
0,2.16,-0.024,3.18768044472243,1
0,2.16,-0.021,3.23541681260314,1
0,2.16,-0.018,3.28319401768671,1
0,2.16,-0.015,3.33100447671229,1
0,2.16,-0.012,3.37884060297179,1
0,2.16,-0.009,3.42669480695781,1
0,2.16,-0.006,3.47455949701167,1
0,2.16,-0.003,3.52242707997177,1
0,2.16,0,3.57028996182202,1
0,2.16,0.003,3.61814054834039,1
0,2.16,0.006,3.66597124574748,1
0,2.16,0.009,3.71377446135508,1
0,2.16,0.012,3.76154260421465,1
0,2.16,0.015,3.80926808576573,1
0,2.16,0.018,3.85694332048408,1
0,2.16,0.021,3.90456072652969,1
0,2.16,0.024,3.95211272639447,1
0,2.16,0.027,3.99959174754958,1
0,2.16,0.03,4.0469902230924,1
0,2.08,-0.03,2.94731847510745,1
0,2.08,-0.027,2.99474700092786,1
0,2.08,-0.024,3.04225334986905,1
0,2.08,-0.021,3.08982995415693,1
0,2.08,-0.018,3.13746924048924,1
0,2.08,-0.015,3.1851636306825,1
0,2.08,-0.012,3.23290554231948,1
0,2.08,-0.009,3.28068738939678,1
0,2.08,-0.006,3.32850158297296,1
0,2.08,-0.003,3.37634053181661,1
0,2.08,0,3.42419664305483,1
0,2.08,0.003,3.47206232282169,1
0,2.08,0.006,3.51992997690678,1
0,2.08,0.009,3.56779201140381,1
0,2.08,0.012,3.61564083335913,1
0,2.08,0.015,3.66346885142016,1
0,2.08,0.018,3.71126847648374,1
0,2.08,0.021,3.75903212234415,1
0,2.08,0.024,3.806752206341,1
0,2.08,0.027,3.85442115000678,1
0,2.08,0.03,3.90203137971399,1
0,2,-0.03,2.80303277565367,1
0,2,-0.027,2.85019116162659,1
0,2,-0.024,2.89744919764343,1
0,2,-0.021,2.94479932318049,1
0,2,-0.018,2.99223397139973,1
0,2,-0.015,3.03974556979557,1
0,2,-0.012,3.08732654084204,1
0,2,-0.009,3.13496930264039,1
0,2,-0.006,3.18266626956688,1
0,2,-0.003,3.23040985292092,1
0,2,0,3.27819246157337,1
0,2,0.003,3.32600650261496,1
0,2,0.006,3.37384438200488,1
0,2,0.009,3.42169850521935,1
0,2,0.012,3.46956127790015,1
0,2,0.015,3.5174251065032,1
0,2,0.018,3.56528239894687,1
0,2,0.021,3.61312556526027,1
0,2,0.024,3.66094701823121,1
0,2,0.027,3.70873917405391,1
0,2,0.03,3.75649445297641,1
0,1.92,-0.03,2.65970711070983,0
0,1.92,-0.027,2.70652865188616,1
0,1.92,-0.024,2.75347166462491,1
0,1.92,-0.021,2.80052859625316,1
0,1.92,-0.018,2.84769188699755,1
0,1.92,-0.015,2.89495397063082,1
0,1.92,-0.012,2.94230727511884,1
0,1.92,-0.009,2.98974422326797,1
