Velocity,Acceleration,Road Grade,Fuel Rate,Infeasible
0,2.64,0.003,1.83860253358702,1
0,2.64,0.006,1.83860253358702,1
0,2.64,0.009,1.83860253358702,1
0,2.64,0.012,1.83860253358702,1
0,2.64,0.015,1.83860253358702,1
0,2.64,0.018,1.83860253358702,1
0,2.64,0.021,1.83860253358702,1
0,2.64,0.024,1.83860253358702,1
0,2.64,0.027,1.83860253358702,1
0,2.64,0.03,1.83860253358702,1
0,2.56,-0.03,1.8090852970391,1
0,2.56,-0.027,1.8090852970391,1
0,2.56,-0.024,1.8090852970391,1
0,2.56,-0.021,1.8090852970391,1
0,2.56,-0.018,1.8090852970391,1
0,2.56,-0.015,1.8090852970391,1
0,2.56,-0.012,1.8090852970391,1
0,2.56,-0.009,1.8090852970391,1
0,2.56,-0.006,1.8090852970391,1
0,2.56,-0.003,1.8090852970391,1
0,2.56,0,1.8090852970391,1
0,2.56,0.003,1.8090852970391,1
0,2.56,0.006,1.8090852970391,1
0,2.56,0.009,1.8090852970391,1
0,2.56,0.012,1.8090852970391,1
0,2.56,0.015,1.8090852970391,1
0,2.56,0.018,1.8090852970391,1
0,2.56,0.021,1.8090852970391,1
0,2.56,0.024,1.8090852970391,1
0,2.56,0.027,1.8090852970391,1
0,2.56,0.03,1.8090852970391,1
0,2.48,-0.03,1.77973482078575,1
0,2.48,-0.027,1.77973482078575,1
0,2.48,-0.024,1.77973482078575,1
0,2.48,-0.021,1.77973482078575,1
0,2.48,-0.018,1.77973482078575,1
0,2.48,-0.015,1.77973482078575,1
0,2.48,-0.012,1.77973482078575,1
0,2.48,-0.009,1.77973482078575,1
0,2.48,-0.006,1.77973482078575,1
0,2.48,-0.003,1.77973482078575,1
0,2.48,0,1.77973482078575,1
0,2.48,0.003,1.77973482078575,1
0,2.48,0.006,1.77973482078575,1
0,2.48,0.009,1.77973482078575,1
0,2.48,0.012,1.77973482078575,1
0,2.48,0.015,1.77973482078575,1
0,2.48,0.018,1.77973482078575,1
0,2.48,0.021,1.77973482078575,1
0,2.48,0.024,1.77973482078575,1
0,2.48,0.027,1.77973482078575,1
0,2.48,0.03,1.77973482078575,1
0,2.4,-0.03,1.75054634166416,1
0,2.4,-0.027,1.75054634166416,1
0,2.4,-0.024,1.75054634166416,1
0,2.4,-0.021,1.75054634166416,1
0,2.4,-0.018,1.75054634166416,1
0,2.4,-0.015,1.75054634166416,1
0,2.4,-0.012,1.75054634166416,1
0,2.4,-0.009,1.75054634166416,1
0,2.4,-0.006,1.75054634166416,1
0,2.4,-0.003,1.75054634166416,1
0,2.4,0,1.75054634166416,1
0,2.4,0.003,1.75054634166416,1
0,2.4,0.006,1.75054634166416,1
0,2.4,0.009,1.75054634166416,1
0,2.4,0.012,1.75054634166416,1
0,2.4,0.015,1.75054634166416,1
0,2.4,0.018,1.75054634166416,1
0,2.4,0.021,1.75054634166416,1
0,2.4,0.024,1.75054634166416,1
0,2.4,0.027,1.75054634166416,1
0,2.4,0.03,1.75054634166416,1
0,2.32,-0.03,1.72151509651153,1
0,2.32,-0.027,1.72151509651153,1
0,2.32,-0.024,1.72151509651153,1
0,2.32,-0.021,1.72151509651153,1
0,2.32,-0.018,1.72151509651153,1
0,2.32,-0.015,1.72151509651153,1
0,2.32,-0.012,1.72151509651153,1
0,2.32,-0.009,1.72151509651153,1
0,2.32,-0.006,1.72151509651153,1
0,2.32,-0.003,1.72151509651153,1
0,2.32,0,1.72151509651153,1
0,2.32,0.003,1.72151509651153,1
0,2.32,0.006,1.72151509651153,1
0,2.32,0.009,1.72151509651153,1
0,2.32,0.012,1.72151509651153,1
0,2.32,0.015,1.72151509651153,1
0,2.32,0.018,1.72151509651153,1
0,2.32,0.021,1.72151509651153,1
0,2.32,0.024,1.72151509651153,1
0,2.32,0.027,1.72151509651153,1
0,2.32,0.03,1.72151509651153,1
0,2.24,-0.03,1.69263632216506,1
0,2.24,-0.027,1.69263632216506,1
0,2.24,-0.024,1.69263632216506,1
0,2.24,-0.021,1.69263632216506,1
0,2.24,-0.018,1.69263632216506,1
0,2.24,-0.015,1.69263632216506,1
0,2.24,-0.012,1.69263632216506,1
0,2.24,-0.009,1.69263632216506,1
0,2.24,-0.006,1.69263632216506,1
0,2.24,-0.003,1.69263632216506,1
0,2.24,0,1.69263632216506,1
0,2.24,0.003,1.69263632216506,1
0,2.24,0.006,1.69263632216506,1
